uuid,property_id,inventory_type_id,inventory_type_name,stay_date,physical_capacity
659e6e32-1503-4f32-ba2a-c6a2334d755d,3101,25449652,Private Villa,2025-01-04,6
3e3eff9e-fbf3-45ce-b816-2a48693c4744,3101,25449652,Private Villa,2025-01-26,6
f4a1fe2d-9e79-4674-a881-b96d49613f3a,3101,25449652,Private Villa,2025-01-25,6
2bf9c7f7-4ac5-4948-b014-ab6499c01228,3101,25449652,Private Villa,2025-01-06,6
455d02f7-f1fe-40e3-ab2b-508b3200b534,3101,25449652,Private Villa,2025-02-12,6
0b216203-5600-4a93-b8b4-254bcdc6c1a1,3101,25449652,Private Villa,2025-02-06,6
9393e174-596c-422c-a325-e6436e389363,3101,25449652,Private Villa,2025-02-18,6
8d826fe0-cfc7-4159-a081-67a16803682a,3101,25449652,Private Villa,2025-01-23,6
db3e9bd4-caa4-4630-8b79-8ed7c8c2d6eb,3101,25449652,Private Villa,2025-02-07,6
8b3dd7f2-1b24-4131-b2d6-62172c9b0dbb,3101,25449652,Private Villa,2025-01-05,6
5f1048ad-9ba2-4752-88c8-ffa8c65feca1,3101,25449652,Private Villa,2025-02-13,6
047f04b4-4ef3-4d4d-ad2c-4b015ba20cc3,3101,25449652,Private Villa,2025-03-21,6
8a287ff2-4170-4835-a5fe-3e478f394555,3101,25449652,Private Villa,2025-03-12,6
34dda82e-0c57-4f24-93e7-c78460780ab0,3101,25449652,Private Villa,2025-01-21,6
59ff2a1a-970d-47f7-afb3-aac0063fedcb,3101,25449652,Private Villa,2025-01-07,6
26c05839-beb7-46fb-98fc-41fec6ff5047,3101,25449652,Private Villa,2025-03-06,6
f4fec0b7-fd8d-4b32-8603-0ba9b973770a,3101,25449652,Private Villa,2025-02-16,6
8d879bea-e220-493e-b6f6-98f9779776f1,3101,25449652,Private Villa,2025-01-22,6
19895d32-416b-4dbd-9056-f5608e4545fa,3101,25449652,Private Villa,2025-02-14,6
9d593dd8-e135-4ffe-b357-4c163c447f11,3101,25449652,Private Villa,2025-03-13,6
c17932aa-6bed-4120-9dd0-8de755023ef4,3101,25449652,Private Villa,2025-01-27,6
d3065cdb-89f4-4004-88d8-3b7fa9a2a4e4,3101,25449652,Private Villa,2025-02-24,6
387e7844-5164-4720-b8bf-c16be2b0600a,3101,25449652,Private Villa,2025-01-31,6
c7de6394-25cf-413b-ba7b-1d0b235e85b1,3101,25449652,Private Villa,2025-01-03,6
283144a5-dcbe-4de9-83d9-469635f38b17,3101,25449652,Private Villa,2025-03-22,6
41b320f1-35ce-47d3-aa4e-478c4d9d8310,3101,25449652,Private Villa,2025-03-17,6
2172ed0f-2a72-4d85-95de-ae5538453e30,3101,25449652,Private Villa,2025-03-08,6
d6e15ae3-c929-431b-893b-1ae7d665303f,3101,25449652,Private Villa,2025-01-28,6
ca5645bc-c2dc-4d35-8046-fc21250034d1,3101,25449652,Private Villa,2025-03-02,6
77b9945f-bc1c-4407-80f1-612122f27610,3101,25449652,Private Villa,2025-01-15,6
1ab7105b-2095-4f07-96a2-7612e8b03292,3101,25449652,Private Villa,2025-03-28,6
b9901ebb-14fd-4d97-97d1-ae6c4c753945,3101,25449652,Private Villa,2025-02-11,6
2db99c4e-5a7b-4b80-b0a2-0b167fe9a0e6,3101,25449652,Private Villa,2025-03-24,6
a35ed740-2fae-460d-b801-39a1eb4afc0d,3101,25449652,Private Villa,2025-03-26,6
ee5f3660-976c-46e6-92fc-54f8544fe89f,3101,25449652,Private Villa,2025-03-25,6
4b8ce4f9-6168-4dfa-9a86-4bae217c4346,3101,25449652,Private Villa,2025-01-24,6
f500b975-e799-498c-91b9-bece266805cf,3101,25449652,Private Villa,2025-02-23,6
ea4f9115-591a-40d9-b3a6-ff001bcd4a86,3101,25449652,Private Villa,2025-01-01,6
f66a391e-9a87-4f33-8da3-9affeecd85eb,3101,25449652,Private Villa,2025-01-10,6
f039f6f0-22b0-4436-90c6-d7f3cfd781c1,3101,25449652,Private Villa,2025-03-03,6
e1122083-3d27-4a46-b91d-6f9b976c30d3,3101,25449652,Private Villa,2025-03-15,6
43bc6dca-b803-45bb-9670-9a15aa5a241e,3101,25449652,Private Villa,2025-03-07,6
57820ee9-a1af-409d-a96f-9fa290189b33,3101,25449652,Private Villa,2025-01-13,6
16b2fc0e-af50-4b96-9c7f-d52e96511ed2,3101,25449652,Private Villa,2025-01-20,6
2da346a7-1897-4114-bcfe-2d9e77c6be87,3101,25449652,Private Villa,2025-03-31,6
a9da7827-d46e-4df0-b8c0-1f8f54895748,3101,25449652,Private Villa,2025-01-02,6
646ce62d-3d40-4c37-b951-bf587ef28676,3101,25449652,Private Villa,2025-02-05,6
325ba537-2fec-47ce-b4e1-f90ca2057c69,3101,25449652,Private Villa,2025-03-04,6
6525e2d3-cb41-47b6-9ae9-4bcb4bbdd1fc,3101,25449652,Private Villa,2025-02-10,6
b2cc3c4b-648b-469e-ac88-6a6d63502809,3101,25449652,Private Villa,2025-01-12,6
c2d0e77f-81b3-404b-a4ff-dc8a7c06a86c,3101,25449652,Private Villa,2025-01-19,6
19478af8-511e-422a-a854-ea38cef80b21,3101,25449652,Private Villa,2025-02-19,6
fc758d3e-c950-4d0f-b66f-07568dfc0918,3101,25449652,Private Villa,2025-02-21,6
6f313213-1c59-4af8-a563-3faa29db2b35,3101,25449652,Private Villa,2025-03-20,6
5c9221d3-18d6-459b-8859-0734f1a64ebf,3101,25449652,Private Villa,2025-01-17,6
14ea5d35-c5db-451a-bc6f-1e724d30cf41,3101,25449652,Private Villa,2025-03-01,6
3445275d-6fcd-4f09-9d8c-0783e99e566f,3101,25449652,Private Villa,2025-02-27,6
bdb14c38-2997-4cc4-acf8-597fbd161580,3101,25449652,Private Villa,2025-02-28,6
02e9f655-dab0-4b58-a945-9dcc9645acc7,3101,25449652,Private Villa,2025-03-27,6
7169c245-bf08-48de-9792-92bfe7f7c207,3101,25449652,Private Villa,2025-03-10,6
d3cd96e8-f404-4585-9f81-d7ebe5e7a1ac,3101,25449652,Private Villa,2025-03-14,6
18979113-618e-43fb-9b36-c491cdf65d4d,3101,25449652,Private Villa,2025-03-09,6
5d34e73c-5814-453c-beba-06485dff2224,3101,25449652,Private Villa,2025-01-16,6
23a2c99d-267f-4610-8997-1fd5d6cae385,3101,25449652,Private Villa,2025-02-01,6
de4909b9-aa02-457d-8d04-1e829ede09e5,3101,25449652,Private Villa,2025-03-11,6
dc50d0c3-f0c3-4b2c-9eaa-8d20992906d9,3101,25449652,Private Villa,2025-02-02,6
045d71bf-1ba8-46bb-b868-2c9848f4f9eb,3101,25449652,Private Villa,2025-01-18,6
0dc8ab97-e8bd-480d-9207-8f8871a2d457,3101,25449652,Private Villa,2025-03-19,6
e95a3db2-adfe-4a72-82a1-18299f4b1131,3101,25449652,Private Villa,2025-01-11,6
818e06e3-8671-4f4d-9013-4c20a002f25e,3101,25449652,Private Villa,2025-01-30,6
2467961e-51d1-4878-8f3b-baa83d67edd5,3104,-1,UNDEFINED,2025-01-31,0
d1f489de-1fd0-4b25-8c4f-ef6a62a46fe2,3104,-1,UNDEFINED,2025-02-16,0
9ed00117-cda1-4ccc-816c-fb6e894c6de9,3104,-1,UNDEFINED,2025-01-25,0
fc382f0a-4980-4e26-931e-1294044a944d,3104,-1,UNDEFINED,2025-01-27,0
6acf23d5-9a58-4437-a517-1ac625b86dfa,3104,-1,UNDEFINED,2025-01-01,0
83067ca7-1cdc-49a7-acb4-daab4e884846,3104,-1,UNDEFINED,2025-02-08,0
f461a420-add4-4d45-9c84-dff8094522dd,3104,-1,UNDEFINED,2025-02-25,0
a6bd6e99-2c86-46e7-9f72-c3f632660000,3104,-1,UNDEFINED,2025-02-27,0
5a6d6961-5636-4e3b-945e-f476ef78607d,3104,-1,UNDEFINED,2025-02-28,0
3ab97d25-c0a2-4796-9243-c862f8388881,3104,-1,UNDEFINED,2025-02-07,0
127edde9-2973-4ea3-a2b1-aae68d95a741,3104,-1,UNDEFINED,2025-01-29,0
9b617426-b55f-436f-8d15-31d638c18fe9,3104,-1,UNDEFINED,2025-02-17,0
2f5a4b40-358e-47cb-ab1e-99246d5ffcd5,3104,-1,UNDEFINED,2025-01-18,0
3ec5183f-88f2-4314-9032-1376fecaf290,3104,-1,UNDEFINED,2025-03-20,0
efc3b81f-6334-4d1b-a0da-362c298d7afb,3104,-1,UNDEFINED,2025-02-26,0
5bf2b02a-2d58-4d08-acc9-6fdec6b2d02c,3104,-1,UNDEFINED,2025-01-20,0
92dc38f3-dcf7-4e0b-9ea1-a32da4aef370,3104,-1,UNDEFINED,2025-03-24,0
bbac9357-501f-4215-8ea1-1c932f1bd877,3104,-1,UNDEFINED,2025-03-12,0
7bd6c506-d24b-458b-8e0c-dfd32226ddaf,3104,-1,UNDEFINED,2025-01-07,0
4479dfb4-9c13-46f9-8304-db3fec34c225,3104,-1,UNDEFINED,2025-01-15,0
6b7ddf29-6464-4416-a9c3-4ebb664523b3,3104,-1,UNDEFINED,2025-01-14,0
247a72df-dbab-4f20-9c8b-093e990de21e,3104,-1,UNDEFINED,2025-03-21,0
3e22ae1a-3084-4064-bf4e-91b6540c4a9b,3104,-1,UNDEFINED,2025-01-06,0
fd40ddce-e5e7-41ef-89d0-b4f56f0792b6,3104,-1,UNDEFINED,2025-03-15,0
fbe2657f-4d0f-4a8b-84c8-9575acbd4a75,3104,-1,UNDEFINED,2025-02-05,0
1ed3b1a1-4205-4229-bfa4-ccfc1fbea131,3104,-1,UNDEFINED,2025-03-10,0
af551da7-7d6b-4495-9363-f523a3c86ee9,3104,-1,UNDEFINED,2025-01-28,0
33c4059d-97a2-4176-a82a-258038fd06c5,3104,-1,UNDEFINED,2025-03-02,0
49065583-3602-4ca1-b131-b1d949822b46,3104,-1,UNDEFINED,2025-01-26,0
37294a80-2093-4d3b-8fde-a2015805e488,3104,-1,UNDEFINED,2025-01-21,0
4b80cc0d-2773-4898-8a82-1021e7a05b3d,3104,-1,UNDEFINED,2025-02-18,0
3cea21a8-8923-4689-be68-aad1b09763e3,3104,-1,UNDEFINED,2025-02-13,0
34b833b4-b1b0-4b1a-866b-642059843a50,3104,-1,UNDEFINED,2025-02-04,0
8c34c49f-6335-4a98-95ac-51d9a9b0b221,3104,-1,UNDEFINED,2025-02-01,0
9607451c-5275-4d29-978e-28e6f9e04dd6,3104,-1,UNDEFINED,2025-02-09,0
d4bfec06-6afc-4a65-81f1-1818de32b464,3104,-1,UNDEFINED,2025-01-11,0
eb0b59f7-400a-4278-a91f-9d4cbbf9ce5d,3104,-1,UNDEFINED,2025-01-24,0
d66d3344-9a4e-4cfa-a98d-7930134c071c,3104,-1,UNDEFINED,2025-01-30,0
eee7a096-5d2f-42b9-b90f-14106135f190,3104,-1,UNDEFINED,2025-01-05,0
59f3fbb5-177f-4e89-b252-690bf13ed0d3,3104,-1,UNDEFINED,2025-03-19,0
e0f9de55-9e84-470d-b410-20ead26bc02f,3104,-1,UNDEFINED,2025-02-15,0
3ca7bdea-6b43-4e26-bb2b-cf1929b520b0,3104,-1,UNDEFINED,2025-03-05,0
98580be2-e196-42d9-9b75-892954c1584e,3104,-1,UNDEFINED,2025-02-14,0
012c178b-901d-441f-a0b0-2b9615b33b03,3104,-1,UNDEFINED,2025-02-20,0
17ca67de-fe3c-41af-b023-1b09d2ed9bb9,3104,-1,UNDEFINED,2025-02-03,0
7bc14d2f-0a17-487c-9679-c21c3ca7e1e6,3104,-1,UNDEFINED,2025-03-27,0
ff592003-4a7e-4d32-ab9a-1ee56afd7646,3104,-1,UNDEFINED,2025-03-31,0
4c6e1d33-4ea8-49fa-b5b3-345e2e1c31f5,3104,-1,UNDEFINED,2025-01-16,0
1851c7ac-c6a7-4c60-a31d-869357ffb561,3104,-1,UNDEFINED,2025-02-11,0
7f8d4a39-2587-4436-8109-8d048bf85b97,3104,-1,UNDEFINED,2025-01-13,0
b9ea4f9b-51f7-4d2f-aaf2-e6d29ecc9b11,3104,-1,UNDEFINED,2025-03-07,0
06588c37-4357-4095-a95b-c4be509c2898,3104,-1,UNDEFINED,2025-03-30,0
41f45757-67cc-486f-bff0-aecbcb17d963,3104,-1,UNDEFINED,2025-01-17,0
4838c9c0-4b3e-45e6-930c-93791646fd42,3104,-1,UNDEFINED,2025-01-23,0
50d8ede4-793d-47db-8176-5a53583963c1,3104,-1,UNDEFINED,2025-01-08,0
9af19567-c058-4d2b-b61d-4ff2d769279e,3104,-1,UNDEFINED,2025-01-09,0
4e20a17e-0004-4c85-b8ec-3065563b871c,3104,-1,UNDEFINED,2025-02-23,0
84080407-1769-4974-90f3-2b9ddd35a944,3104,-1,UNDEFINED,2025-03-06,0
45d03367-5c82-46c2-a501-e1b77e448a65,3104,-1,UNDEFINED,2025-01-12,0
a7d099c9-721d-4fc8-8e4f-9597318f0bc3,3104,-1,UNDEFINED,2025-02-10,0
73ef9f20-b6d8-43e2-8bd2-0628137fc1bf,3104,-1,UNDEFINED,2025-03-26,0
90810481-d0d2-4e6b-a631-f1d7dc122402,3104,-1,UNDEFINED,2025-03-11,0
8d97c6f4-00cc-4413-8267-677c2ad74b9d,3104,-1,UNDEFINED,2025-03-29,0
080d8e1f-ed63-40dd-ae01-d2446f9bf1db,3104,-1,UNDEFINED,2025-03-25,0
072c6ff0-8b03-49f0-b76a-9f7e3e32d6b1,3104,-1,UNDEFINED,2025-03-22,0
cf623d03-4598-421c-ace5-d7d0d794d6d6,3104,-1,UNDEFINED,2025-02-19,0
663b2ea9-9efa-4715-a814-d7664e3f2f88,3104,-1,UNDEFINED,2025-02-22,0
1206195b-fc41-4970-85b8-f46315d88aeb,3104,-1,UNDEFINED,2025-02-21,0
a0dc1641-fbc0-4cac-90c4-20bbd1104a44,3104,-1,UNDEFINED,2025-02-24,0
be6e4ca1-561a-48a8-ac12-38afd7dfff8f,3104,-1,UNDEFINED,2025-03-09,0
deef0dbc-d518-4005-bbaa-3d6ce434726e,3104,-1,UNDEFINED,2025-01-03,0
89b8a916-ef7a-43fa-88e8-b40ecb20336d,3104,-1,UNDEFINED,2025-03-28,0
596d0783-1641-4f0b-af65-3c72af121ebe,3104,-1,UNDEFINED,2025-02-06,0
1b6de115-80b9-4232-96d5-13388b534b56,3104,-1,UNDEFINED,2025-03-03,0
22086f3a-8324-414d-9b8a-30b28937195c,3104,-1,UNDEFINED,2025-02-12,0
96d78fe6-cd6b-4093-8896-82bc6dae8bc1,3104,-1,UNDEFINED,2025-03-16,0
7c9b786c-c6a5-4be2-bb9d-1dd1cac1909a,3104,-1,UNDEFINED,2025-03-17,0
44b0877c-a4bc-4df4-bfda-34963ffb6f60,3104,-1,UNDEFINED,2025-03-13,0
8ddc57d6-3087-4b1d-ab5b-5981e1c0bbce,3104,-1,UNDEFINED,2025-03-18,0
ac44ef51-5f71-499c-8f4b-be742dbb61f7,3104,-1,UNDEFINED,2025-01-19,0
6dd39bfe-5337-4da6-8937-bf42de81738c,3104,-1,UNDEFINED,2025-03-01,0
17ff81dd-4341-4376-b75c-17a98f659e75,3104,-1,UNDEFINED,2025-02-02,0
4fc9013f-ef99-401f-b1c3-3ea3b528955a,3104,-1,UNDEFINED,2025-01-22,0
d484694c-0956-4030-905a-41bd56c521e9,3104,-1,UNDEFINED,2025-01-10,0
690d9e5c-fffd-4e32-91cf-167bd1e0612a,3104,-1,UNDEFINED,2025-01-04,0
66d4d7f1-4864-4f4f-96e9-32c80b21f520,3104,-1,UNDEFINED,2025-03-23,0
fec35438-0459-4b71-ab14-641a7f4471b1,3104,-1,UNDEFINED,2025-03-08,0
8b366b7a-0cc8-4dc8-82dd-019b2e053512,3104,-1,UNDEFINED,2025-03-14,0
88d08930-f63f-40d2-ab49-1ee764f8b47e,3104,-1,UNDEFINED,2025-03-04,0
fdf4fd21-0170-410d-a414-6e25bb7411fc,3104,-1,UNDEFINED,2025-01-02,0
12ceb810-63e3-4d83-ae9e-08324e754ca2,3104,25449668,Classic King,2025-03-09,250
c50d0d29-e7b2-48a0-8b08-0fa3b2870565,3104,25449668,Classic King,2025-01-08,250
fe21d106-8750-444a-a1a0-b4543141470b,3104,25449668,Classic King,2025-02-13,250
c1458acc-98a3-4e9c-b7f8-a8c42f26c9a9,3104,25449668,Classic King,2025-03-20,250
e46bee7c-2624-4175-95af-cdc9b7ad9c2c,3104,25449668,Classic King,2025-02-17,250
7de6a2ce-eb0f-4504-86de-d308a839e3cb,3104,25449668,Classic King,2025-01-12,250
f22e7499-4f6f-4fc3-bfae-92900919cb48,3104,25449668,Classic King,2025-03-08,250
939d293d-cace-4510-b47b-f4ce249fe252,3104,25449668,Classic King,2025-02-28,250
6d6f67fe-a2f4-44f2-83fe-66fe6ee0c14c,3104,25449668,Classic King,2025-02-01,250
c139952d-be42-42b8-bcb3-8b5fae8ca6ee,3104,25449668,Classic King,2025-01-05,250
d4c5f6fb-1e14-49c2-acf8-2be341c6fdcf,3104,25449668,Classic King,2025-01-17,250
43c5a191-5874-4557-a713-c443d9aec409,3104,25449668,Classic King,2025-01-14,250
aaa0d1fe-75f3-4d30-aad1-079abeb0d0f1,3104,25449668,Classic King,2025-02-27,250
f0cf799c-c163-4c4b-aa73-a0cfe0f7f1c2,3104,25449668,Classic King,2025-01-23,250
fb59392b-a22c-478c-9d6b-fce4cf14a703,3104,25449668,Classic King,2025-01-09,250
e1221399-6a64-4f83-8995-bc37f7f76c77,3104,25449668,Classic King,2025-01-06,250
f6825b4d-c485-4ac1-bb5d-bd1af921dbe0,3104,25449668,Classic King,2025-03-18,250
bbf2b102-8d9b-4faa-9bff-b77bbfb26980,3104,25449668,Classic King,2025-01-20,250
90ed51b6-5c76-4a03-b6f0-885b643072a0,3104,25449668,Classic King,2025-02-04,250
7618126b-3d65-4d45-be44-9a8602553c3a,3104,25449668,Classic King,2025-02-20,250
251f1a41-db25-4223-8809-13b138921a75,3104,25449668,Classic King,2025-03-15,250
df0d63fc-13e9-4134-ba66-2669870431c7,3104,25449668,Classic King,2025-02-05,250
80d49cd4-aa8d-431a-b369-697b34d5cc2e,3104,25449668,Classic King,2025-01-22,250
cfb3553d-5ebc-4395-875b-6a686aecd1b3,3104,25449668,Classic King,2025-03-31,250
7fdde7e3-2ec1-46c4-b096-ef03d6fa103f,3104,25449668,Classic King,2025-02-23,250
92c863cd-f795-4e2a-826c-3b170ef6804d,3104,25449668,Classic King,2025-01-21,250
0179da29-d085-4d4f-b125-93291a058985,3104,25449668,Classic King,2025-01-13,250
d54525b0-6d37-4b42-8447-b9ab76d3b9d9,3104,25449668,Classic King,2025-02-10,250
ae4ca7e2-eeae-466a-9716-0ebffcfb7b2e,3104,25449668,Classic King,2025-02-25,250
75dfc176-0f05-4ffd-b475-32331f283f88,3104,25449668,Classic King,2025-03-16,250
48628c0b-4fdf-4dc1-a1e8-a61fbef73e37,3104,25449668,Classic King,2025-02-12,250
4a03006b-36c5-4f9b-bea3-beb43f5d3f3a,3104,25449668,Classic King,2025-03-07,250
6f0742ba-6084-48e5-a61c-9ed1d6d1770d,3104,25449668,Classic King,2025-01-31,250
1e080094-334a-4a6b-bf99-21153da3c0de,3104,25449668,Classic King,2025-03-13,250
5803e0b7-6fd9-4553-80d8-e69d2d036089,3104,25449668,Classic King,2025-03-23,250
303887f6-2e05-447f-974d-f8bb11de4a0a,3104,25449668,Classic King,2025-01-19,250
f5985b32-ebbc-4f29-a771-428dbd9b9d22,3104,25449668,Classic King,2025-01-10,250
8c6cf030-d1aa-4629-8c6d-6bb4468694e0,3104,25449668,Classic King,2025-03-19,250
2efb1adc-d7a8-412b-b617-fd6891a095b0,3104,25449668,Classic King,2025-03-24,250
c5028004-47fb-4425-a690-381d091eefd1,3104,25449668,Classic King,2025-02-06,250
f7f8dfba-859a-473f-bcf9-4c0fe1c628e3,3104,25449668,Classic King,2025-03-10,250
0dedb36e-ef22-4382-bb15-e1e541d94276,3104,25449668,Classic King,2025-02-15,250
f4282531-5a30-4187-ba4a-1c3761900771,3104,25449668,Classic King,2025-03-26,250
5747dc81-e927-4059-9dc8-3007c82d4d0b,3104,25449668,Classic King,2025-01-27,250
e597f1d9-88e2-4659-8449-646437733d94,3104,25449668,Classic King,2025-01-16,250
794b704b-5371-47d8-870e-d47ab0577a6d,3104,25449668,Classic King,2025-03-12,250
696932c4-1b5e-4769-a95c-89f688ede7eb,3104,25449668,Classic King,2025-02-07,250
fac434f1-6933-470d-8dd9-0ec616a1884d,3104,25449668,Classic King,2025-01-25,250
3e06c552-e400-4916-b0ab-b69cbca43232,3104,25449668,Classic King,2025-03-17,250
bdd04d58-780b-4b2f-b405-29387894170f,3104,25449668,Classic King,2025-03-30,250
f6793918-02f5-4eaa-8ad4-20fca6d1c3ec,3104,25449668,Classic King,2025-03-29,250
87eb009e-2e87-4d34-bdd3-ba521c201c3e,3104,25449668,Classic King,2025-03-05,250
1438c302-9218-4a83-89a9-dff1a334e9fe,3104,25449668,Classic King,2025-01-28,250
13549525-8526-4dc6-90e4-bf00b1518a80,3104,25449668,Classic King,2025-02-22,250
dd7d701d-0191-4a56-a408-afda40d19295,3104,25449668,Classic King,2025-02-11,250
55d8cec5-ffc9-4fa7-b97e-489da7e49698,3104,25449668,Classic King,2025-03-25,250
f2f30c1a-477e-40f8-8a73-27abe293b642,3104,25449668,Classic King,2025-01-03,250
8bfbe63e-c9cc-43e6-97b8-04e5024a0322,3104,25449668,Classic King,2025-02-03,250
301528cd-25bc-4ae2-90c5-4d2cecdceeef,3104,25449668,Classic King,2025-03-22,250
f80e0ce5-5d85-4e27-bef3-29cf72487927,3104,25449668,Classic King,2025-03-06,250
6912fbf6-9fd3-4207-8e54-8402c600acf3,3104,25449668,Classic King,2025-03-02,250
797d8e19-e41b-482f-b722-fa4d71995d89,3104,25449668,Classic King,2025-03-03,250
c00f1fd3-5fd6-408e-b7c0-ddcbaa566059,3104,25449668,Classic King,2025-01-15,250
be930c6e-3808-40b7-ba9f-91bb80f09195,3104,25449668,Classic King,2025-03-27,250
7c4c757c-8e10-4bb5-ba10-7bb7991298c4,3104,25449668,Classic King,2025-02-16,250
31de4ec5-cbf0-49b3-81c0-4fdfcf1dc59c,3104,25449668,Classic King,2025-02-09,250
95d374e7-91d3-4e58-a6e6-25a901280257,3104,25449668,Classic King,2025-02-02,250
7899a340-bac2-48c3-8d6a-8467ccef78ae,3104,25449668,Classic King,2025-01-18,250
5c7d1c34-d606-44ff-9a44-21cb4a0be9bc,3104,25449668,Classic King,2025-02-21,250
a6072ae3-bf3c-4597-92b2-105a808e53d6,3104,25449668,Classic King,2025-01-01,250
d26bdba2-5d9e-4c72-b7fa-81cb060cc906,3104,25449668,Classic King,2025-02-24,250
a99dfd7e-f4b7-4e1e-becf-af6bee45a467,3104,25449668,Classic King,2025-02-14,250
14fbec6f-032a-4c17-bc46-3935e383976a,3104,25449668,Classic King,2025-01-29,250
96e8f243-eae8-4db2-8c8d-5fe2cd48c19c,3104,25449668,Classic King,2025-03-01,250
3a661b44-e1a4-47a3-af87-e75b5f3fe25b,3104,25449668,Classic King,2025-02-26,250
cbe2265f-b6a8-4cc8-9a8a-dc96c8c3b9f7,3104,25449668,Classic King,2025-03-28,250
b79904f9-8faa-499a-bc33-941842345c36,3104,25449668,Classic King,2025-01-11,250
e65d24fc-fac9-4a50-8dd9-abe5f336030e,3104,25449668,Classic King,2025-03-14,250
fddd1225-510d-47cd-96c2-4a47065e740a,3104,25449668,Classic King,2025-03-21,250
20fce32d-8b17-48bd-be48-6225a0a763fe,3104,25449668,Classic King,2025-01-24,250
989f0864-54fc-41dc-bccd-13c2cfdcc7ca,3104,25449668,Classic King,2025-01-02,250
c974b3c0-0e80-468a-a7d0-9aef255f4ad5,3104,25449668,Classic King,2025-01-04,250
a6ea4c5c-3d5a-4799-a1a4-1d37a66a4761,3104,25449668,Classic King,2025-03-11,250
0e55e8b6-768e-4e7a-bdf5-e82939c14c61,3104,25449668,Classic King,2025-03-04,250
83735e60-26b9-4101-8323-31600ee5a924,3104,25449668,Classic King,2025-01-30,250
3ce5812b-2e01-4805-a225-4b72f118c304,3104,25449668,Classic King,2025-01-07,250
8adec1b5-349e-4ede-9edf-3993e2503336,3104,25449668,Classic King,2025-02-08,250
999f2c2b-e38a-45c5-ae53-069e363be3ca,3104,25449668,Classic King,2025-02-19,250
c74af3ac-3fee-4765-97b2-11b8f76a6a97,3104,25449668,Classic King,2025-02-18,250
e024eca6-e3e3-4dc5-a542-4691d137d89e,3104,25449668,Classic King,2025-01-26,250
bafe4161-e098-44bb-8296-7a4c699d949a,3104,25449669,Classic King with Terrace,2025-01-13,125
a21485af-2bf1-442a-a121-061671adf3fa,3104,25449669,Classic King with Terrace,2025-02-23,125
b32070c3-0be4-4540-9118-4ffd8e60cdfc,3104,25449669,Classic King with Terrace,2025-01-10,125
5e7d8b7a-2a05-422e-bccc-8c832d0f51c8,3104,25449669,Classic King with Terrace,2025-03-01,125
4bdd1f77-9a33-4b72-85cc-294b648c148b,3104,25449669,Classic King with Terrace,2025-02-09,125
9a3a5503-608f-4a79-8a38-3510de6509a0,3104,25449669,Classic King with Terrace,2025-02-13,125
dc9a8e57-cae2-4bc8-aa00-8d629939b59e,3104,25449669,Classic King with Terrace,2025-01-04,125
df35bdbd-d0b6-4ddf-8342-bcd7df840036,3104,25449669,Classic King with Terrace,2025-01-16,125
5fb1f535-ab11-4a1c-a17e-ba7cde673011,3104,25449669,Classic King with Terrace,2025-02-08,125
6d210df3-906d-4dc6-9b89-0c8e5b3a4d31,3104,25449669,Classic King with Terrace,2025-01-26,125
8fcc2692-ed46-4ffa-bfc8-ebe390b085f9,3104,25449669,Classic King with Terrace,2025-02-10,125
49940f5f-7b99-4446-8578-90438977d452,3104,25449669,Classic King with Terrace,2025-03-16,125
56c6642e-4281-48dd-8934-ef75de644665,3104,25449669,Classic King with Terrace,2025-02-16,125
84802167-f671-43b8-a5d1-a42b1e637d5e,3104,25449669,Classic King with Terrace,2025-01-08,125
bb16bffd-5f5c-42e2-8b57-7774bdd8de70,3104,25449669,Classic King with Terrace,2025-01-12,125
d73730a5-1247-4800-a971-d4f428317b33,3104,25449669,Classic King with Terrace,2025-01-21,125
e8175dcd-cd0a-4437-addc-d9ad632ee300,3104,25449669,Classic King with Terrace,2025-02-15,125
5d167589-5472-461a-9f76-7b469104744e,3104,25449669,Classic King with Terrace,2025-03-02,125
477ab341-6c8e-408d-a5ec-1f391bcbd482,3104,25449669,Classic King with Terrace,2025-01-19,125
e3d6e40a-4207-441f-b2f5-468e61e6101c,3104,25449669,Classic King with Terrace,2025-02-22,125
89987a69-2f15-4614-88f0-a1e5acfc7a1a,3104,25449669,Classic King with Terrace,2025-02-07,125
b562ee5d-c240-4496-a30f-1e6f3df8683b,3104,25449669,Classic King with Terrace,2025-02-27,125
e0b255b0-ab0e-49ef-9c6e-7729bb39148d,3104,25449669,Classic King with Terrace,2025-02-21,125
5bb4b2e3-39c7-4e13-b994-4b2874dbdd3b,3104,25449669,Classic King with Terrace,2025-02-25,125
7d921b20-5548-414a-b6ce-c3a26f6ca3ae,3104,25449669,Classic King with Terrace,2025-01-14,125
74ad8e24-7105-438d-936d-0f9138e23185,3104,25449669,Classic King with Terrace,2025-03-26,125
9a5a5047-4375-464b-8c11-581f777fe1cf,3104,25449669,Classic King with Terrace,2025-03-05,125
14255b09-83a7-4cb8-bd0c-9147e53ff2f3,3104,25449669,Classic King with Terrace,2025-03-23,125
6c83623c-8dd4-4ad2-ad73-313de558d676,3104,25449669,Classic King with Terrace,2025-03-03,125
18815f7e-df7e-4361-bdc2-c7005e7ea220,3104,25449669,Classic King with Terrace,2025-03-24,125
54c2be9f-1dad-4f9f-bb84-769b25df7fdf,3104,25449669,Classic King with Terrace,2025-03-04,125
